URL,Created,Comment_removeclass,Comment_time,Post_Index,Check_Point,Category
https://github.com/iterative/dvc/discussions/5917,2017/12/5 2:38 PM,"I am late to this party, but I think that a better way to deal with this would be to start with a file containing names of files to be processed.
A processing step would look at this inventory file and compare it to the inventory file recording files processed (letting that file survive would be a change). All files mentioned in the inventory file and not mentioned in the processed inventory would require incremental processing. The output of the processing step would be a new output inventory to be used in the next incremental step.
Version controlling the input, processed inventory and output files would be done outside of the context of the processing step rather than marking them as dependencies or outputs of the processing step. Only the input inventory would be a dependency and only the output inventory would be an output of the step.  Back fill could be triggered by a (version controlled) change to the processed inventory.
This approach also allows for the relationship between input files and output files to not be one-to-one. This is useful if a sketch of all files processed in a single batch is put out as a single file. Since sketches are typically much smaller than the overall data, large numbers of sketches can typically be combined non-incrementally for global aggregates.
The only extensions here would be

a capability to build an input inventory from a directory (this could be a processing step with the directory as an input and the results of ls as the output)
a capability to declare an incrementally updated state output that is read at the beginning of a processing step and checked in after the step (this might just be done with an explicit check-in after the processing step completes if DVC is too opinionated about deleting old output files).
a capability to check in all new files in an output directory. Again, this could easily be done explicitly rather than automagically.

It would be desirable if memoization were possible. Thus if some branch somewhere has processed the same input batch with the same code, we should be allowed to assume that the outputs will be the same and simply check them out. The effect of this would be that back-fill with a trivial new version of a processing step that actually doesn't change semantics (think formatting or comment changes) could proceed nearly instantaneously.  Likewise, if you have a new version of a DAG you want to stage, those aspects of work that are identical to the production version could be short-circuited by checking out the output files from the production runs.
Does this make sense?",2021/8/24 9:05 PM,45,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/5917,2017/12/5 2:38 PM,"Additional discussion here: https://discuss.dvc.org/t/need-to-build-non-ml-data-pipeline-is-dvc-good-fit/849/8
Net-net, I think that this can be done by allowing small state files for processing steps and a helper that updates a ""new files"" output. These are not a circular dependency since they

do not compromise the topological sort for task ordering
are unwound by the version control on the state

As such, reproducibility and idempotency are not compromised.
Further, there is no bright line between data preparation or engineering and machine learning. Speaking from a LOT of experience, getting both right and both integrated is really crucial and DVC could really shine as an integrated path for both tasks. Speaking based on recent conversations in $dayjob, Pachyderm will eat DVC's lunch without something like this.",2021/8/25 3:21 PM,46,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"@casperdcl , I'm not sure how much benefit would bring, giving that it is not that hard to create a docker image for DVC: docker run --name dvc -ti python pip install dvc && docker container commit --change 'CMD [""dvc""]' dvc dvc
Also, testing this would be the same as testing DVC on a linux machine (or at least, it should be)
I doubt that users want to use it as a base image, since it doesn't provide anything else than DVC.
I'd prefer to not maintain this one, to be honest",2019/11/10 7:37 PM,1,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"I would also argue, that when doing some data science stuff in docker, its probably easier to install DVC in your own image, rather than try to adjust DVC image to you requirements (like installing TF/pytorch/...).",2019/11/11 12:46 PM,2,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"@pared that was my point about


also would make it easier for end-users to incorporate into their own docker images


as in people could copy-paste from our docker file into theirs...
I assumed it's more complex than just a pip install to get all the features (at least some apt-get installs as well?)",2019/11/11 12:50 PM,3,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"@casperdcl ok, I didn't quite get it.

as in people could copy-paste from our docker file into theirs...

That would surely help to build custom image.",2019/11/11 12:52 PM,4,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"@casperdcl Hm, apt-gets would depend on the base image that you are using. If it is absolutely bare then yeah, you will need to install python and whatnot. But for regular things like ubuntu you don't have to install anything special, except, I guess, git. We have a docker image that we are using for testing here https://github.com/iterative/dvc-test/blob/master/docker/ubuntu/16.04/Dockerfile . Not sure if we still need to install libffi explicitly _",2019/11/11 1:33 PM,5,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"@efiop the setup.py file seems to imply more deps are required - I was referring to a full pip install dvc[all,ssh_gssapi,tests]",2019/11/11 2:58 PM,6,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,@efiop can confirm libffi not required on ubuntu:18.04,2019/11/11 4:11 PM,7,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"@casperdcl Ah, got it. yeah, gssapi requires some dev tools to compile stuff as well as tests, so the dockerfile for that would be more complicated. We could provide it in the docs maybe? I'm not quite sure about building and testing it. When used for regular tests, it would always run linux inside, instead of running on the host system, which is a problem, as we already have a lack of native-testing on windows and osx, and that might prevent us from discovering bugs when developing. Though a nice thing about it is that you don't have to setup a test env on your machine, that is true __",2019/11/11 5:35 PM,8,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"Yes I did start making a few flavours of docker images for testing (alpine, ubuntu LTS, 2.7, 3.6 etc) ages ago which are probably sitting in a git stash on one of any number of machines. maybe.
Now I just use a conda env for dvc testing.",2019/11/11 5:39 PM,9,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,btw totally fine with this issue being closed - don't actually have any strong opinions about it.,2019/11/11 10:41 PM,10,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"@casperdcl No reason to close it. Docker images(or at least dockerfiles) would be nice to have, for sure. __",2019/11/11 10:55 PM,11,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"
Provide docker images

I just came here looking exactly for that.
Every time I see a comment like:
""It's highly recommended using virtual environment or pipx (on Python 3.6+) to encapsulate your local environment.""
I instantly go looking for a docker file for me to easily test the software.
That is because I use different software (mostly R), and don't use python outside docker (because python environment libraries change a lot, and nobody seems to agree which one is best - conda, virtualenv, pyenv, pipenv etc - which, to complicate further, have different functionality).",2019/11/18 3:54 PM,12,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"@nettoyoussef Thanks for the feedback! Do you need pre-built images, or a Dockerfile in our docs would do?",2019/11/18 9:39 PM,13,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"@casperdcl thank you for this idea!
I agree with @pared and @MrOutis that it is easy to create your own docker image and it might create additional supporting overhead for us.
However, prebuild docker gives value to users and @nettoyoussef showed some example. It can attract users' attention and improve usability despite a simple implementation.
But then documentation plays the major role. Can we make a good documentation page or even a small blog post that explains the motivation behind using docker image instead of installed tool and when it is needed? Why don't we start with doc/blog-post and then implement the docker image.",2019/11/19 6:44 AM,14,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"
@nettoyoussef Thanks for the feedback! Do you need pre-built images, or a Dockerfile in our docs would do?

Thank you for being so helpful.
Personally, a Dockerfile would suffice. The community, however, maybe would benefit more from a pre-built image.
Instead of building one from Ubuntu, you could make your life easier and, e.g., start from a miniconda image. I think this can be easy to automate, and maybe you can even delegate this to other teams - a partnership with rocker for example.
Since from what I read DVC is not attached to any particular library/language it also makes sense to separate concerns, i.e., you can use the same DVC image with any project, instead of installing it with any particular environment.
It also makes easier to implement it in existing projects - since you don't have to rebuild the images just to try it.",2019/11/19 10:12 AM,15,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"Here's an initial draft to add to DVC's docs a section about using Docker: iterative/dvc.org#811
Feel free to edit it accordingly __",2019/11/22 6:23 PM,16,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"After several iterations trying to provide useful information for Docker users, there's no agreement in what should be that info and the way we should present it (e.g. provide an image? docs are enough?)
Let's keep the discussion open for now :)
Thanks a lot, @casperdcl , @shcheklein , @jorgeorpinel , @efiop for reviewing the previous efforts.
If you could dump your opinion on this one it would help a lot to reach a conclusion.",2019/11/26 6:27 PM,17,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"Well, like you said in iterative/dvc.org#811 (comment)

The only essential parts are FROM python and RUN pip install dvc

So I don't see the point of providing such a simple Dockerfile that anyone familiar with Docker can easily create. Maybe just a small section in the installation guide to provide Docker tips such as using python:3.7 and dvc[all].",2019/11/26 8:09 PM,18,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"There are two DVC-docker images for CI/CD project which are going to be maintained:

https://hub.docker.com/repository/docker/dvcorg/dvc-cml
https://hub.docker.com/repository/docker/dvcorg/dvc-cml-gpu

The docker files code is here (gpu PR is not merged yet): https://github.com/iterative/dvc-cml
Does it make sense to extend these images to cover the needs of this issue? What needs to be added or changed in the images?",2020/3/29 5:53 AM,19,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"maybe I'm missing something but it looks like they're using index.js (node) rather than the Dockerfile (docker). Seems like the GH Action should really use the docker image (e.g. https://github.com/casperdcl/covid-19-box).
On a related note I like where this is heading https://github.com/iterative/dvc-cml/wiki/Tensorflow-Mnist-for-Github-Actions",2020/3/29 4:00 PM,20,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,@casperdcl it is using docker files. Index.js is here just support GH users who don__ want or cannot use docker. You can find it in the workflow files.,2020/3/29 9:11 PM,21,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"Right. Seems a bit odd to provide a nodejs action for public use via the standard uses:  syntax, but in our workflow use our own docker version. Unrelated to this issue (#2774) though.",2020/3/29 10:08 PM,22,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,@casperdcl what would be your suggestions for that project? How to organize it in the right way?,2020/3/31 5:46 AM,23,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"
In action.yml, use Dockerfile
Move as much of the other non-essential root clutter to subdirs
The Dockerfile's entrypoint itself can use node and/or any other software that users demand support for
In our workflow,

use node/black/flake8/etc directly to run linting/tests (as currently)
uses: ./ to run/test the (docker) action



Advantages:

a single CI run of our provided action installs and uses/tests everything (docker wraps node, etc.)
local installs and our workflow tests can continue to manually install prerequisites and use just node (as currently)
both cloud (other people's workflows as well as our own) and local installs can use the convenient docker wrapper/action (with all of its advantages such as dependency management & reproducability)

Surely should discuss this in an issue on that repo though?",2020/3/31 9:22 AM,24,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"@casperdcl

Move as much of the other non-essential root clutter to subdirs

you mean prettier configs, etc, etc?

The Dockerfile's entrypoint itself can use node and/or any other software that users demand support for

could you elaborate?

uses: ./ to run/test the (docker) action

same here, could you elaborate?",2020/4/1 12:00 AM,25,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"
you mean prettier configs, etc, etc?

er, just a general principle removing as much as possible. Some tools expect files to be in the root so we're mostly stuck there, ofc.

you mean prettier configs, etc, etc?

It's cumbersome for us to maintain multiple, well, entrypoints to our actual code. If we want to support both docker and directly running in node, it's best to have docker be a thin wrapper around node (i.e. in the Dockerfile, use ENTRYPOINT npm, CMD run or similar).
This way we can use the docker wrapper for the action. Thus running the action will test our docker wrapper as well as the underlying entrypoint. The additional advantage is that all deps are guaranteed installed in the docker container.",2020/4/2 6:17 PM,26,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"I feel that I'm still missing something :)
Docker entrypoint for the image we provide already does this, right? It already runs Node. And image itself has JS bundle pre-installed.
There are no very strong reason to support direct docker-less action, but it's a separate topic.",2020/4/2 10:57 PM,27,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"yes I was making several minor points, I think we're all missing small things but nothing major :)",2020/4/2 11:11 PM,28,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"Hi! we are pushing to use the code through Docker, the main reasons are:

Complexity abstraction (The container acts as a wrapper of the whole stack)
User experience is the same (or very close) in Gitlab and Github
Stack is preinstalled so its faster to execute
Less friction and ready to go for GPU
The image  will also act as a self runner, again, with the same user experience in Gitlab and Github.

The MAIN reason why the js action is maintained is because there is no way MACOS or WINDOWS can run specific native tools in docker. So if a user would be using i.e. CoreML with Xcode the only way to make this work available for them is through the purely Github Js action and only in Github",2020/4/6 5:30 PM,29,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"Hi, we're using the dvcorg/cml image, but it's creating a pain point that there are no version tags, only latest. It would be great if images were tagged by version so we could pin it and enforce the same version as in local dev environments.",2021/1/4 12:15 PM,30,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"Hi, @hsharrison. Could you please mention your issue in the CML's repo, specifically on iterative/cml#217? This way, it'll be easier and faster for you. Thanks.",2021/1/4 12:30 PM,31,1,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"__ @hsharrison feel free to open a ticket there. Could you please provide also whats your pain point?
We decided to not tag it (despite that we have already a ticket for that created by me) since we always try to do CML backwards compatible.",2021/1/4 2:22 PM,32,,(II) External Repository
https://github.com/iterative/dvc/discussions/5934,2019/11/10 6:15 PM,"My mistake, sorry for the noise.",2021/1/4 2:24 PM,33,,(II) External Repository
https://github.com/iterative/dvc/discussions/6876,2021/10/27 2:58 AM,"Definitely a bug on our side. Need to take a closer look. In the mean time, this works fine for you, right? Just visually looks odd?",2021/10/27 10:25 PM,1,,(I) Reporting a Bug
https://github.com/iterative/dvc/discussions/6876,2021/10/27 2:58 AM,Create an issue for it?,2021/10/30 12:59 AM,2,1,(I) Reporting a Bug
https://github.com/iterative/dvc/discussions/7877,2021/5/27 9:47 AM,"_ It's an interesting idea. I'm not sure it's a high priority, but having more human-readable names seems like it would be nice. There are at least a couple complications, like the fact that experiment names should be unique, which this doesn't guarantee, and there can be multiple -S/--set-param values passed, but there are probably workarounds.
One potential downside is that if a user is tuning the same parameter across many experiments, the first part of each experiment name will look the same, which could make the table hard to read and mean that more characters are needed to apply or otherwise reference a specific experiment.",2021/5/27 7:14 PM,1,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/7877,2021/5/27 9:47 AM,"Also quick note. Experiments are not always about changing parameter values. They are also about changing data and/or code. (It's not reflected well in the table and should be improved, but it's a separate story).
Btw, how do we guarantee uniqueness now if I modify a comment in a python file that is not even part of the pipeline and run an experiment again?",2021/5/27 7:33 PM,2,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/7877,2021/5/27 9:47 AM,"I also had considered this in the past. But didn't found a good answer to it.
The main difficulty of this is exp names, good representative names for each experiment are not easy to get. There are several ways to achieve it.
1 . Let users give names, but they may not willing to do so.
2. Autogenerate by some rules, quite hard for there might be serval params difference between exps. Which one is most important? The most representative names might change after the users do some additional experiments to make things even worse.
3. Train a naming model for this task, and let users amend it.  (I recommend this one)",2021/5/28 8:22 AM,3,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/7877,2021/5/27 9:47 AM,"IMHO some basic heuristics may work:


I don't think users will change more than two parameters per
experiment. These can be considered exception.


Any pipeline changes in dvc.yamls can also be detected but experiment management probably will rely more on --set-param than updating the pipeline. For a parameter in the form of model.param=value, the experiment name may be like exp-param=value-66dc. For two parameters, like exp-param1=value1-param2=value2-4cc3 and more than two parameters, only the suffix hash value may change. The user is expected to make a decision on these experiments and dvc exp apply before proceeding.


Changes in code and data files can be tracked by the first 4 character of their hash value, e.g., if the user modified src/mymodel.py and it has a new hash value, the new experiment name may be similar to exp-mymodel-12cd-77db, mymodel-12cd being the new hash value of the file.


It may not be feasible to track code/text files not included in dvc.yaml.


We have pipeline/parameter elements from HEAD and we also have corresponding elements in the current experiment, either modified by --set-param or by manually changing the DVC files. It should be possible to get a diff between these.",2021/5/28 7:47 PM,4,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/7877,2021/5/27 9:47 AM,"
Btw, how do we guarantee uniqueness now if I modify a comment in a python file that is not even part of the pipeline and run an experiment again?

That's a good question but probably if something is not the part of the pipeline, it's out of scope for change detection. I'll test this.",2021/5/28 7:49 PM,5,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/7877,2021/5/27 9:47 AM,"
I don't think users will change more than two parameters per
experiment. These can be considered exception.

Yes, we do not change serval parameters one time, but we might change param(a) in the first exp then param(b) in the second, and finally, the last exp might have serval changed params. This is what I do in the past.",2021/5/30 4:01 AM,6,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/7877,2021/5/27 9:47 AM,"I don't think improved naming requires having a solution for every type of experiment. As @iesahin mentioned, current behavior could still be the default in edge cases.
I'd be more concerned whether any solution that requires checking for uniqueness could slow things down.
For comparison, wandb chooses random human-readable names like valiant-oath-1 presumably because they are easier to read and remember than random strings.",2021/5/31 1:45 AM,7,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/7877,2021/5/27 9:47 AM,"A few questions:

do we want (and do we guarantee now) names to be globally unique (e.g. if multiple people start pushing/pulling them)
how do we after all generate names now if pipeline files stay the same (assuming other changes in the workspace)


For comparison, wandb chooses random human-readable names like valiant-oath-1 presumably because they are easier to read and remember than random strings.

I like the idea of using random human readable names. Alternative here could be something that Sentry does - it names errors like this:

it keep suffix simple and short. Since they don't expect 1000s of them - it works nicely.",2021/5/31 2:03 AM,8,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/7877,2021/5/27 9:47 AM,"
Yes, we do not change serval parameters one time, but we might change param(a) in the first exp then param(b) in the second, and finally, the last exp might have serval changed params.

This is a good point.
Does the results between these two differ:
1:

2:

As far as I know, exp and exp2 are identical. However if we remove  dvc exp apply in the first one, they are different. In that case param1 of exp2 is identical with param1 of HEAD.
So it might be better to track differences in param.yaml against HEAD instead of -S parameters in naming.
In this case, you are right @karajan1001, the user may be changing more than 2 parameters but I think it may still be possible to get most recently changed two parameters.",2021/5/31 12:57 PM,9,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/7877,2021/5/27 9:47 AM,"
I'd be more concerned whether any solution that requires checking for uniqueness could slow things down.

Uniqueness is already checked at the end, when the generated experiment name coincides with the directory name. I don't know the implementation details but it shouldn't have an effect on speed.

For comparison, wandb chooses random human-readable names like valiant-oath-1 presumably because they are easier to read and remember than random strings.

Docker uses such names for containers as well but from user POV, I think having experiments named like _units=512-activation=tanh_ is more desirable than persevering-plum-11. The latter is certainly easier to implement, though.",2021/5/31 1:08 PM,10,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/7877,2021/5/27 9:47 AM,"To chime in on this: I have just been looking to see if there was an option to tweak the 'exp-' prefix for experiments. Being able to do this could allow for better grouping of experiments to reflect changes of a significant params such as if you have a 'model_type' param for experiments when comparing architectures.
The experiment name would then still end with the hash.",2021/9/22 10:37 AM,11,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/7877,2021/5/27 9:47 AM,"@JamesQuirk Just making sure you are at least aware that you can manually name your experiments with dvc exp run -n if you want to group experiments like that. I can see how it would be nice to infer your preferred grouping, but wanted to make sure you know it's at least possible __ .",2021/9/22 3:01 PM,12,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/7877,2021/5/27 9:47 AM,"
@JamesQuirk Just making sure you are at least aware that you can manually name your experiments with dvc exp run -n if you want to group experiments like that. I can see how it would be nice to infer your preferred grouping, but wanted to make sure you know it's at least possible __ .

Yes I have seen that. But that changes the whole name doesn't it? So the custom name would need to account for uniqueness..?",2021/9/22 4:18 PM,13,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/7877,2021/5/27 9:47 AM,"Correct @JamesQuirk, so it's possible to group experiments but all the naming burden falls to the user.
If I understand, you would like to do something like give multiple experiments the same name and have dvc append some unique id to the end of each one?",2021/9/22 8:23 PM,14,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/7877,2021/5/27 9:47 AM,,2021/9/22 8:37 PM,15,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/7877,2021/5/27 9:47 AM,"@dberenbaum yes, that's what I was thinking.

Could you

?

This is a valid option but there is still chance that a random number (of finite length) could have already been used which introduces inconveniences with handling that. Using the start of the hash would be better - as dvc already does.",2021/9/23 5:06 PM,16,,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/7877,2021/5/27 9:47 AM,Makes sense as a nice feature to have. I've extracted it into a new issue: #6680.,2021/9/23 8:16 PM,17,1,(III) Reporting an Enhancement
https://github.com/iterative/dvc/discussions/7877,2021/5/27 9:47 AM,"@JamesQuirk another option might be:

which guarantees unique names for experiments taking longer than 1 second :)",2021/9/27 10:27 AM,18,,(III) Reporting an Enhancement
https://github.com/microsoft/AirSim/discussions/3844,2021/7/1 8:48 PM,"hi @jconde42,
I don't think it's a desired behavior.
Also, it's seems like the same behavior reproduce when spawning from settings.json in different position than (0,0,0).
The reason is when you call simGetVehiclePose(), it's actually calling to PawnSimApi::getPose and the inner function calls to NedTransform::toLocalNed, but in this case you want to call NedTransform::toGlobalNed.
Maybe it worth to open an issue or you can make a PR so the maintainers confirm this is not the expected result.",2021/7/12 8:31 AM,1,1,(IV) Reporting a Clarification Request
https://github.com/microsoft/AirSim/discussions/3844,2021/7/1 8:48 PM,"See my comment here. I will discuss with my team whether we want to change this behavior, but it appears this may be by design. You can work around this by using the simGetObjectPose() API.",2022/1/11 11:49 AM,2,,(IV) Reporting a Clarification Request
https://github.com/microsoft/nni/discussions/4526,2022/2/2 9:50 AM,"I believe NNI v2.6 has improved the visualization.
If upgrading NNI doesn't work for you, I believe there might be some bugs, please submit an issue.",2022/3/10 8:20 AM,1,1,(IV) Reporting a Clarification Request
https://github.com/microsoft/Recognizers-Text/discussions/2881,2022/3/3 9:01 PM,"Thanks for looking into alternatives for a solution.
In principle, there is no problem with leveraging a different regex engine. The two main issues would be performance and maintainability.
Regarding perf, a simple benchmark replacing the current engine with the new one across all languages should provide enough evidence if the change has prohibitive cost.
Regarding maintainability, it all boils down to:

its license and
how feature complete the alternative is and how active its community is.

We don't want to bet on an engine that's going to be abandoned soon or won't have bug fixes. Wrapping the new engine and only using it where necessary help mitigate this to an extent.
License-wise, we took a look at the suggested engine repo and it lacks a clear license definition for it. I've opened an issue there about it. Let's see what they say.",2022/3/4 8:33 AM,1,1,(III) Reporting an Enhancement
https://github.com/microsoft/Recognizers-Text/discussions/2881,2022/3/3 9:01 PM,"@mrussek, com.florianingerl.util.regex has added the missing license in their repo and it's MIT. Would you want to try to wrap it for the necessary Japanese cases? I'd recommend running the perf test mentioned above before that to make sure there's no major issue.",2022/3/7 10:33 AM,2,,(III) Reporting an Enhancement
https://github.com/mu-editor/mu/discussions/1351,2021/3/5 10:15 PM,"tl;dr: I managed to get coloured output in the REPL and would really like if someone else could try it and give me some feedback.
Using the latest version of friendly (formally known as friendly-traceback), I managed to get coloured output in Mu's REPL working.

I am planning to change the default ""light"" style I use so that the background would be white (instead of pale grey) and probably use a colour scheme more similar to IPython's default used by Mu.
The QtConsole used by Mu has a ""bug"" in that a flag is hard-coded to prevent bold from being ever set by users writing Python code. I have reported this bug (jupyter/qtconsole#472). [1]  To see the difference, I edited the code for Mu installed on my computer, and the result looks like the following:

With the pygments style I currently use, it does not make a huge difference. However, I plan to modify the style so that the any Python code inside text is in bold, so that they would stand out more. This will work in Jupyter notebooks but not in the QtConsole until the bug is fixed.
If one wants to use the ""run"" button instead of importing in the REPL, no coloured output is possible. I am wondering if it would be possible to change the ""widget"" used for output so that it would support ANSI escape codes for colouring, like the QtConsole currently does.
[1]  At some point, if no one else do it, I will try to submit a PR (simply changing a flag value from False to True). However, I currently have 5 different non-conda Python versions installed on my system (to do tests, ensuring that friendly works with Python 3.6 to 3.10) and am leery of installing a conda-based version as it messed up with my other versions in the past.",2021/3/8 12:32 PM,1,,(IV) Reporting a Clarification Request
https://github.com/mu-editor/mu/discussions/1351,2021/3/5 10:15 PM,"Hi @aroberge - just wanted to acknowledge your input.
Regarding the widget used for output when the ""Run"" button is clicked: That's a home grown widget (for various reasons that currently escape me, we can't use the QtConsole widget for this). So the good news is someone could add the ANSI escape code handling. The bad news is someone would have to add the ANSI escape code handling. Please remember that everyone involved in Mu is a volunteer and nobody gets paid for this, so everything is done on a best effort basis. I realise this isn't helpful for you, so please don't be disheartened. A first step for this to move forward would be for you to create an issue for it so we (as Mu devs) can triage and discuss the best way to move forward (and please don't hesitate to join in with the discussion).
Thank you... and it's wonderful to see all your hard work on friendly coming together. It's a really great piece of work..! __",2021/3/10 5:07 PM,2,1,(IV) Reporting a Clarification Request
https://github.com/mu-editor/mu/discussions/1351,2021/3/5 10:15 PM,"In case anyone is interested, when used in Mu's REPL, friendly now supports themes with backgrounds that blend in with the background for each of Mu's three themes.  You can see screen captures at the bottom of page https://aroberge.github.io/friendly-traceback-docs/docs/html/mu_repl.html
This has only been tested on Windows; hopefully it works correctly on other platforms.",2021/3/29 9:25 PM,3,,(IV) Reporting a Clarification Request
https://github.com/napalm-automation/napalm/discussions/1405,2021/3/23 11:18 AM,Hey @Mondhund - this looks like a bug. Would you open an issue with all the required details?,2021/3/23 11:50 AM,1,1,(IV) Reporting a Clarification Request
https://github.com/networkx/networkx/discussions/5270,2022/1/18 10:39 PM,"This seems like a good idea to me.
I guess it should go in the module edgebfs.py.   Add the function name to the file doc/reference/algorithms/traversal.rst to connect the new function to the documentation.
:}
Thanks!",2022/1/29 3:41 AM,1,,(IV) Reporting a Clarification Request
https://github.com/networkx/networkx/discussions/5270,2022/1/18 10:39 PM,"@Talos878 I have created an issue to track this #5295, do tag the issue when you submit a PR, or you can use the issue to ask more questions about it. Thanks!",2022/2/2 12:53 PM,2,1,(IV) Reporting a Clarification Request
https://github.com/networkx/networkx/discussions/5270,2022/1/18 10:39 PM,"Hi @dschult,
bfs_edge calls generic_bfs_edges to run bfs, however in edge_bfs, the code for bfs is written inside this function. Is the change expected to break edge_bfs into two functions?",2022/2/26 9:41 AM,3,,(IV) Reporting a Clarification Request
https://github.com/networkx/networkx/discussions/5270,2022/1/18 10:39 PM,"Sorry for being MIA, @JatinSharma I have a PR that I will submit now that breaks the function but the way the code was originally written, splitting it into two comes out kinda unclean. I have had some nerve damage problems the last few weeks so I haven't been able to get around to it.
This is the branch in my forked github: https://github.com/Talos878/networkx/tree/feature-issue5270
I am can make a pull request but I would recommend someone looking over the code before submission for sure, because the generic function call pattern is just slightly different from how the generic functions work in other examples and I think it could be improved.",2022/2/26 5:31 PM,4,,(IV) Reporting a Clarification Request
https://github.com/networkx/networkx/discussions/5270,2022/1/18 10:39 PM,"Whatever you guys need to get access to what I have done so far and improve it, just let me know",2022/2/26 5:32 PM,5,,(IV) Reporting a Clarification Request
https://github.com/nicolargo/glances/discussions/1959,2021/11/25 3:59 PM,How do you configure your InfluxDB data source in Grafana ?,2021/11/26 11:06 AM,1,,(IV) Reporting a Clarification Request
https://github.com/nicolargo/glances/discussions/1959,2021/11/25 3:59 PM,"Ok reproduced...

The dashboard looks not compliant with Flux request... :(",2021/11/26 1:26 PM,2,,(IV) Reporting a Clarification Request
https://github.com/nicolargo/glances/discussions/1959,2021/11/25 3:59 PM,"This one is better:

So need an hard and long work to migrate, i just open an issue #1960 to track this.",2021/11/26 2:03 PM,3,1,(IV) Reporting a Clarification Request
https://github.com/nicolargo/glances/discussions/1959,2021/11/25 3:59 PM,"Under progress...
",2021/11/27 9:38 AM,4,,(IV) Reporting a Clarification Request
https://github.com/nicolargo/glances/discussions/1959,2021/11/25 3:59 PM,"Done !
Available in: https://github.com/nicolargo/glances/blob/develop/conf/glances-grafana-flux.json

",2021/11/28 9:47 AM,5,,(IV) Reporting a Clarification Request
