,URL,Created,Comment_removeclass,Comment_time,Post_Index,Check_Point,Cat
377,https://github.com/vercel/next.js/discussions/861,2017-01-23T10:23:38Z,"@hanford what happens in iOS 11.3, will it have service workers? Would you have any reference with more info?",2018-02-07T07:15:18Z,31,,(III) Enhancement
378,https://github.com/vercel/next.js/discussions/861,2017-01-23T10:23:38Z,"@hanford @idhard we tried service workers way before CRA and had a lots of issues.
That's why we decided to build a prefetching solution purely with traditional web caching tech.
It works amazing well. A new set of improvements are coming soon.
Yes of course offline is a place we need SW.
But it's very unstable and hard to use API. Things could go wrong and break your site.
So, we may not want to do it ourselves.
But we want to allow users to use things like sw-precache via Next.js plugin (or simply adding a set of webpack loaders and plugins)",2018-02-07T08:08:17Z,32,,(III) Enhancement
379,https://github.com/vercel/next.js/discussions/861,2017-01-23T10:23:38Z,@sedubiois see https://developer.apple.com/library/content/releasenotes/General/WhatsNewInSafari/Articles/Safari_11_1.html for Apples plans on iOS Safari. Service Workers are announced,2018-02-07T09:51:24Z,33,,(III) Enhancement
380,https://github.com/vercel/next.js/discussions/861,2017-01-23T10:23:38Z,"Yep @ssured @sedubois service workers are landing in Mobile Safari in iOS 11.3 which is pretty exciting! I'm on the iOS 11.3 Beta 2 and there are numerous bugs, (service workers don't get recognized properly when the website is added to the homescreen, but I'm confident apple will fix these before the public release)
I think what @arunoda is suggesting is that Next.js current caching strategy (cache-control headers, etags, etc) is much more stable than service workers. Service workers do enable some really neat new functionalities though, especially getting finer grain control over network requests (returning cached content early) .. But what Next.js works everywhere and considerably less overhead .. (unregistering service workers is a total pain)",2018-02-07T17:24:21Z,34,,(III) Enhancement
381,https://github.com/vercel/next.js/discussions/861,2017-01-23T10:23:38Z,"@ssured @sedubois I made a little plugin that works the same way as the plugins that Zeit launched the other day .. it should alleviate offline next apps and be pretty straight forward plugging in to your existing apps
Let me know if you have any feedback! https://github.com/hanford/next-offline",2018-02-07T22:54:39Z,35,,(III) Enhancement
382,https://github.com/vercel/next.js/discussions/861,2017-01-23T10:23:38Z,"@hanford  thanks for making our life a bit easier
@arunoda While the plugin support in next.js 5 is awesome, wouldn't it be much more beneficial for community if all the plugins are hosted in main next.js repo plugins folders, just as all the examples are, instead of an auxiliary repo ? Most developers visit main repo, and thus, potential plugin developers would have much more incentive to create pull request, thereby saving community time wastage due to repetition and inevitable plugin ecosystem fragmentation arising as a result of separate repos.",2018-02-08T06:31:39Z,36,,(III) Enhancement
383,https://github.com/vercel/next.js/discussions/861,2017-01-23T10:23:38Z,"For anyone else still deciding on what to do moving forward, I also made use of the sw-precache webpack plugin with relative ease (example, again).",2018-02-08T07:05:53Z,37,,(III) Enhancement
384,https://github.com/vercel/next.js/discussions/861,2017-01-23T10:23:38Z,"I was using my own solution but have switched to the solution provided by hanford. I had to make a few modifications in next.config.js to stop the plugin auto registering the service worker, but it seems to be working well.
I now just need to figure out how I can get this working with my custom server. For example I have a route setup as article/:slug. When I visit one of these urls the service worker is trying to dispatch a document for that url. Anybody know how I can stop that and make it serve article instead? This is related to settings in Workbox I guess.",2018-02-19T19:10:51Z,38,,(III) Enhancement
385,https://github.com/vercel/next.js/discussions/861,2017-01-23T10:23:38Z,"Should we still be expecting any integration of service workers or offline support in future NextJS releases? Looks like some people were previously saying it was a priority feature, but this issue has been open for over a year and a half...",2018-08-07T15:26:15Z,39,,(III) Enhancement
386,https://github.com/vercel/next.js/discussions/861,2017-01-23T10:23:38Z,"@caribou-code I can't speak for the Zeit team on their plans for Next.js, but I wrote this awhile ago: https://github.com/hanford/next-offline that allows you to automatically generate a service worker that will work offline.
I've used it in several applications and it's worked pretty well. Under the hood it's utilizing googles workbox, which is a very exciting project: https://developers.google.com/web/tools/workbox/
Some examples where I use next-offline:

https://github.com/hanford/trends
https://github.com/hanford/personal-website
",2018-08-07T15:55:49Z,40,,(III) Enhancement
387,https://github.com/vercel/next.js/discussions/861,2017-01-23T10:23:38Z,"@hanford I was just using next-offline before posting on here and it's pretty good! In fact it's the only solution I've managed to implement so far that actually works. Good work!
However, I did really want to get a solution working with sw-precache-webpack-plugin because there's an example of this in the NextJS repo, although I can't work out how to configure it to cache and serve all my Next files through the service worker. That plugin seems to be quite popular as well.",2018-08-07T16:06:17Z,41,,(III) Enhancement
388,https://github.com/vercel/next.js/discussions/861,2017-01-23T10:23:38Z,"I created NextSimpleStarter a year ago to help resolve this issue. But, it came to my notice that sw-precache alone won't be able to meet most offline requirements so we recently moved to using workbox which solves most of them.
Although, I am yet to update it to current standards(icon sizes and so on), which I will fix in few days. Feel Free to give it a trial. Drop an issue if you don't find it satisfying.",2018-08-07T17:11:38Z,42,,(III) Enhancement
389,https://github.com/vercel/next.js/discussions/861,2017-01-23T10:23:38Z,"@hanford This looks great. It runs for me in development mode but there's no service worker in that mode. I can't tell from your readme how to make it work in production mode and with a service worker and without a node server. I also deploy my app to Netlify and I've been using next export. My app is totally static. I have no problem not using next export if that's a problem. I'll do whatever's most performant and doesn't cost anything. It's a hobby app, so I'm flexible.
@ooade This looks great too, but I got an error when starting it. Changing ""serverless"" to ""server"" per your instruction fixed that error but then I got the following error
",2019-07-03T14:32:18Z,43,,(III) Enhancement
390,https://github.com/vercel/next.js/discussions/861,2017-01-23T10:23:38Z,"@dancancro you should definitely be able to use next-offline while also using next-export
Mind opening an issue in next-offline with some steps to reproduce so I can take a deeper look?",2019-07-03T20:18:02Z,44,1.0,(III) Enhancement
391,https://github.com/vercel/next.js/discussions/861,2017-01-23T10:23:38Z,"@hanford I can do that if you want but I did nothing special and I'm not suggesting anything's broken about the starter. The steps to reproduce the problem are simply your instructions. The only problem is that I don't know how to run it in production mode. Judging from this condition a service worker is not supposed to be registered in dev mode, so what happened for me is expected behavior. I just need some instructions - how to run it in production mode, and if next export is possible, then how to run static, server-rendered code in production mode with next export.",2019-07-03T21:39:15Z,45,,(III) Enhancement
392,https://github.com/vercel/next.js/discussions/861,2017-01-23T10:23:38Z,"@dancancro I understand, but that discussion shouldn't be happening here, this is certainly not an issue with Next.js itself.
Please open an issue over here and I'd be happy to take a look / answer questions you might have.
The community doesn't benefit if we have a discussion in an unrelated issue/repo",2019-07-03T21:47:40Z,46,,(III) Enhancement
393,https://github.com/vercel/next.js/discussions/861,2017-01-23T10:23:38Z,"I recently created an easy to use zero config PWA plugin for Next.js: next-pwa
Checkout the example here",2019-07-09T20:33:32Z,47,,(III) Enhancement
394,https://github.com/vercel/next.js/discussions/861,2017-01-23T10:23:38Z,next-offline VS next-pwa comparison can be found in the discussions: #13810,2020-12-12T19:17:15Z,48,,(III) Enhancement
395,https://github.com/vercel/next.js/discussions/19055,2020-11-11T13:45:11Z,Probably related to #11448 and #12343.,2020-11-12T17:34:45Z,1,,(I) Reporting a Bug
396,https://github.com/vercel/next.js/discussions/19055,2020-11-11T13:45:11Z,"I experience the same bug for a whole last year.
This definitely won't be fixed from Discussions and we should open a new issue.",2020-12-15T07:09:27Z,2,1.0,(I) Reporting a Bug
397,https://github.com/vercel/next.js/discussions/19055,2020-11-11T13:45:11Z,Created issue #20203,2020-12-15T15:36:22Z,3,,(I) Reporting a Bug
398,https://github.com/vercel/next.js/discussions/19501,2020-11-24T22:14:18Z,"Are you dual deploying to both?
It sounds like this is an issue with Netlify's support for Next.js. You might have better luck opening an issue here so the maintainers know 👍",2020-11-25T01:39:59Z,1,1.0,(II) Unrelated Repository
399,https://github.com/vercel/next.js/discussions/19315,2020-11-19T13:58:12Z,"Hi, thanks for the information this does appear to be a bug and I opened an issue here to track it",2020-11-19T17:38:38Z,1,1.0,(I) Reporting a Bug
400,https://github.com/vercel/next.js/discussions/18395,2020-10-28T15:20:23Z,"There's currently no way to disable the inline styles, and we're exploring on relying on them even heavier in the future for performance optimizations. Could you open a Next.js issue to discuss this further, though?",2020-10-28T17:26:28Z,1,1.0,(IV) Clarification Request
401,https://github.com/vercel/next.js/discussions/16256,2020-08-17T12:09:10Z,"Hi, I opened a new issue to track this here, thanks for reporting this it is being investigated!",2020-08-17T19:02:08Z,1,1.0,(IV) Clarification Request
402,https://github.com/vercel/next.js/discussions/15553,2020-07-28T05:25:44Z,"Could you try pairing down a smaller, reproducible example that you could share? If you can, this would be a great candidate for an issue.",2020-07-28T13:39:45Z,1,1.0,(IV) Clarification Request
403,https://github.com/vercel/next.js/discussions/15296,2020-07-18T20:44:27Z,You might consider moving this to an issue 👍,2020-07-18T21:34:46Z,1,1.0,(IV) Clarification Request
404,https://github.com/vercel/next.js/discussions/13056,2020-05-18T17:18:01Z,"I've also found this and if i understand it correctly it should even work ""out-of-the-box"" now?
#6205",2020-05-18T17:44:44Z,1,,(III) Enhancement
405,https://github.com/vercel/next.js/discussions/13056,2020-05-18T17:18:01Z,"@olaj  I have this code, I am not sure if it's the thing you need but take a look

config-jest/cssTransform.js



jest.config.js


test command:
",2020-05-18T18:56:59Z,2,,(III) Enhancement
406,https://github.com/vercel/next.js/discussions/13056,2020-05-18T17:18:01Z,"Sorry for the slow reply here but now i just tested with:
https://github.com/vercel/next.js/tree/canary/examples/with-typescript-eslint-jest
Then modified the .babelrc to
{ ""presets"": [""next/babel""], ""env"": { ""production"": { ""plugins"": [""styled-jsx/babel""] }, ""development"": { ""plugins"": [""styled-jsx/babel""] }, ""test"": { ""plugins"": [""styled-jsx/babel-test""] } } } 
Then i created a snapshot. And i still get all the ""jsx-124"" on all of the elements.
<h1 class=""jsx-1639065953 title"" > Welcome to  <a class=""jsx-1639065953"" href=""https://nextjs.org"" > Next.js! </a> </h1> <p class=""jsx-1639065953 description"" > Get started by editing  <code class=""jsx-1639065953"" > pages/index.tsx </code> </p>
Am I missing something?",2020-06-02T10:19:10Z,3,,(III) Enhancement
407,https://github.com/vercel/next.js/discussions/13056,2020-05-18T17:18:01Z,"It looks like Next automatically includes the styled-jsx/babel-test plugin when your NODE_ENV=test: #7747
And I believe your .babelrc should be formatted similar to this in order to load the plugin:

Also here is a previous issue discussing this #6205",2020-06-04T00:49:17Z,4,,(III) Enhancement
408,https://github.com/vercel/next.js/discussions/13056,2020-05-18T17:18:01Z,"@olaj Take a look at my Jest configuration, I bet you'll learn quite a few things.
https://github.com/UnlyEd/next-right-now/tree/v2-mst-aptd-gcms-lcz-sty
It uses Jest, snapshots, TS and more!",2020-06-08T22:04:00Z,5,,(III) Enhancement
409,https://github.com/vercel/next.js/discussions/13056,2020-05-18T17:18:01Z,"I went ahead and opened this issue, I'm getting the same error as @olaj
vercel/styled-jsx#649",2020-06-28T15:58:11Z,6,1.0,(III) Enhancement
410,https://github.com/vercel/next.js/discussions/11530,2020-03-31T20:15:42Z,This is an issue with next-auth. That repo is not maintained or recommended by us so please create an issue in their repo instead 🙏,2020-03-31T20:37:44Z,1,1.0,(II) Unrelated Repository
411,https://github.com/vercel/next.js/discussions/11530,2020-03-31T20:15:42Z,"Hi @shea256
I am the lead maintainer of next-auth
I can confirm, as @lfades says, that this problem is indeed an issue next-auth v1 and not with to Next.js or now.sh. NextAuth.js v1 was created for now.sh v1 and is not compatible with now.sh from Vercel today and does not take advantage of features in recent versions of Next.js.
There is some good news though!
You might want to check out next-auth.js.org for the beta of v2 or check out next-auth-example.now.sh for a demo.

Supports Next.js 9+ and Serverless
Much easier to set up and use than v1
Supports many popular providers, including Auth0
Install it will npm next-auth@beta

NextAuth.js v2 is an open source community project. It's currently in beta and the current release candidate is looking good so far and we expect to release v2 out of beta in later this week. 🤞",2020-06-08T13:23:05Z,2,,(II) Unrelated Repository
412,https://github.com/vercel/next.js/discussions/13675,2020-06-02T15:36:09Z,"FWIW, in order to carry on dev, I've moved these Context providers into a <Layout> component that's included on every page; however, that's obviously not ideal as it reloads the Context with every page transition. And like this, it works with no errors.
This has left me wondering: what's special about _app.js that's causing this to fail?",2020-06-02T16:01:39Z,1,,(II) Unrelated Repository
413,https://github.com/vercel/next.js/discussions/13675,2020-06-02T15:36:09Z,"Damn and blast... @jamesmosier I've also done next build && next start locally and it works fine, which must mean that there must be something weird going on with the ""Next on Firebase"" starter that I used here
I guess I originally thought that it might have been a Next issue as react-modal works elsewhere in the app (and elsewhere in statically generated pages in the same app – just not those in _app.js).
I'll open an issue on that repo. Thanks for your support! 👍",2020-06-02T19:31:53Z,2,1.0,(II) Unrelated Repository
414,https://github.com/vercel/next.js/discussions/12155,2020-04-23T22:48:33Z,"I’m assuming that the data comes from a headless CMS, so shouldn’t you be using getStaticProps instead of getServerSideProps? It’s in their docs:
https://nextjs.org/docs/basic-features/data-fetching#when-should-i-use-getstaticprops",2020-04-28T21:04:11Z,1,,(III) Enhancement
415,https://github.com/vercel/next.js/discussions/12155,2020-04-23T22:48:33Z,"I am getting the same error, one that is incredibly hard to debug, but thank @LassiterJ  for enlightening me to what was happening.
In my getServerSideProps function, context.params is overwritten. Simply put, when the page makes a request (ex: /static/image.png) stemming from <img src='/static/image.png' /> the context.params in my getServerSideProps are overwritten to {param1name: 'static', param2name: 'image.png'}
I created an issue here: #13566",2020-05-29T22:51:36Z,2,1.0,(III) Enhancement
416,https://github.com/vercel/next.js/discussions/11704,2020-04-06T17:16:21Z,Please open this bug on their issue tracker. It's not related to Next.js!,2020-04-13T18:21:00Z,1,1.0,(II) Unrelated Repository
417,https://github.com/vercel/vercel/discussions/6744,2021-09-21T01:43:26Z,Hey! Would you mind opening an issue on that repo instead?,2021-09-21T01:48:44Z,1,1.0,(II) Unrelated Repository
418,https://github.com/vercel/vercel/discussions/5147,2020-09-04T15:34:01Z,"Oh, it's not just me.  This is driving me loopy! :)",2020-09-14T10:00:11Z,1,,(II) Unrelated Repository
419,https://github.com/vercel/vercel/discussions/5147,2020-09-04T15:34:01Z,"Please create an issue in the Hyper.js repository: https://github.com/vercel/hyper
We are also looking for maintainers 😃",2020-09-15T13:00:15Z,2,1.0,(II) Unrelated Repository
420,https://github.com/vercel/vercel/discussions/4799,2020-07-07T12:12:20Z,"Hello,
This seems like a platform issue, indeed. Please reach out to https://vercel.com/support/request for further assistance.",2020-07-07T21:51:57Z,1,,(I) Reporting a Bug
421,https://github.com/vercel/vercel/discussions/4799,2020-07-07T12:12:20Z,I've had the same issue with using fallback: true in getStaticPaths with the Nextjs framework. The only workaround I've found is to use fallback: false instead. Has anyone else figured out a different workaround that works with fallback: true?,2020-07-08T16:28:57Z,2,,(I) Reporting a Bug
422,https://github.com/vercel/vercel/discussions/4799,2020-07-07T12:12:20Z,"@paulogdm thanks, I did so.
@pcwa-ahendricks yeah, I figure that out too. I opened an issue in NextJS repo: vercel/next.js#14923
I was told by support that I may need to wait for this PR #4803 😛",2020-07-08T16:46:17Z,3,1.0,(I) Reporting a Bug
423,https://github.com/vercel/vercel/discussions/4799,2020-07-07T12:12:20Z,Thanks for update @eddyw . That PR looks promising.,2020-07-08T17:09:45Z,4,,(I) Reporting a Bug
424,https://github.com/parcel-bundler/parcel/discussions/7618,2022-01-28T13:59:00Z,"No, it should return the same code each time. If not, that's a bug. If you have a reproduction, you could file an issue.",2022-01-31T02:47:16Z,1,1.0,(I) Reporting a Bug
425,https://github.com/parcel-bundler/parcel/discussions/4992,2020-08-08T02:05:34Z,"Currently that's impossible as the way it works is that a thrown error will result in the next resolver getting a chance to resolve the asset as an error usually means that it can't resolve it.
We might add a flag or something similar to it that we can use like the MODULE_NOT_FOUND in the standard node resolver, so we know what kind of error occurred although not entirely sure what the best approach for this is.",2020-08-08T07:14:08Z,1,,(III) Enhancement
426,https://github.com/parcel-bundler/parcel/discussions/4992,2020-08-08T02:05:34Z,"
not entirely sure what the best approach for this is.

Making the return type Promise<Diagnostic | ?ResolveResult> (for the cases where the default resolver throws) and making throwing errors actually fail the build?",2020-08-08T16:49:46Z,2,,(III) Enhancement
427,https://github.com/parcel-bundler/parcel/discussions/4992,2020-08-08T02:05:34Z,"Thanks. Even though it's not the answer I was hoping for, it's definitely helpful. In case it helps to hear our use case, we are creating bundles of untrusted, third-party code (which we call extensions). We want to allow the third-party code to import/require other files that the third-party provided but not any arbitrary file on the server. We also want the third-party code to be able to import/require certain npm packages, but not others. I was hoping to set up my resolvers in my .parcelrc like this: ""resolvers"": [""parcel-resolver-limit-extension-dependencies"",""@parcel/resolver-default""], where parcel-resolver-limit-extension-dependencies would be able to fail the build if the extensions depended on something that isn't allowed.
I'll probably either try to call @parcel/resolver-default directly from parcel-resolver-limit-extension-requires if the thing being required is allowed OR I'll write a babel plugin that detects imports/requires and fails the build if an infraction is found (throwing an error from a Babel plugin does fail the build).",2020-08-11T15:52:53Z,3,,(III) Enhancement
428,https://github.com/parcel-bundler/parcel/discussions/4992,2020-08-08T02:05:34Z,@DeMoorJasper @mischnic Is this being tracked somewhere already or should I create an issue for it?,2020-08-20T16:14:56Z,4,1.0,(III) Enhancement
429,https://github.com/gpbl/react-day-picker/discussions/1149,2020-04-14T03:52:46Z,@Eric24 thanks for your suggestion! This should go in the next major release. Do you think a timezone prop would work?,2020-04-17T10:55:40Z,1,,(IV) Clarification Request
430,https://github.com/gpbl/react-day-picker/discussions/1149,2020-04-14T03:52:46Z,"Yes, timezone would certainly make sense as a prop; the other option is tz, which is pretty common.
By default, the component would work as it does now (using the browser's timezone), but if defined, it just uses the prop value to explicitly set the timezone of the passed-in date value.",2020-04-17T12:41:43Z,2,,(IV) Clarification Request
431,https://github.com/gpbl/react-day-picker/discussions/1149,2020-04-14T03:52:46Z,hey guys i badly need this.. is there any update for this ? . or do you have part-time of solution how to fix it ?,2020-09-25T09:53:18Z,3,,(IV) Clarification Request
432,https://github.com/gpbl/react-day-picker/discussions/1149,2020-04-14T03:52:46Z,or do you guys know whats the timeline for this ? if thats far i can replace it with a datepicker with supports timezone for now.,2020-10-02T06:23:01Z,4,,(IV) Clarification Request
433,https://github.com/gpbl/react-day-picker/discussions/1149,2020-04-14T03:52:46Z,"Any update on this?
I see that the issue ""Ability to set timezone #1010"" is marked as done in the ""DayPicker v8"" project. But that component doesn't seem to support this still.",2021-06-15T11:33:59Z,5,,(IV) Clarification Request
434,https://github.com/gpbl/react-day-picker/discussions/1149,2020-04-14T03:52:46Z,Any updates on this feature? Is this something that we can help with a Pull Request?,2022-01-26T17:05:48Z,6,,(IV) Clarification Request
435,https://github.com/gpbl/react-day-picker/discussions/1149,2020-04-14T03:52:46Z,@mauriciosoares it would be nice to know in details how it should work as this issue is rather old. Would you mind to open a feature request? https://github.com/gpbl/react-day-picker/issues/new/choose,2022-01-27T15:28:54Z,7,1.0,(IV) Clarification Request
436,https://github.com/stylus/stylus/discussions/2667,2022-03-17T05:10:39Z,@RheingoldRiver I think you should report your issue to https://github.com/openstyles/stylus ?,2022-03-17T05:54:20Z,1,1.0,(II) Unrelated Repository
437,https://github.com/Jermolene/TiddlyWiki5/discussions/6010,2021-08-30T18:39:36Z,Hi @jc-ose ... I think it would be best to raise an issue at: https://github.com/reidgould/tiddlywiki-dropboard  ... That's the original github repo.,2021-08-31T14:41:26Z,1,1.0,(II) Unrelated Repository
438,https://github.com/Jermolene/TiddlyWiki5/discussions/6010,2021-08-30T18:39:36Z,Thanks @jc-ose that's helpful. I've an idea what might be the problem. Can you describe how Dropboard doesn't work? Could it be described as a matter of the screen not updating as expected?,2021-09-01T11:02:11Z,2,,(II) Unrelated Repository
439,https://github.com/Jermolene/TiddlyWiki5/discussions/6010,2021-08-30T18:39:36Z,"@pmario I will do that if there is still an issue after 5.2 is released. Right now I suspect that the new parsing tools are causing something odd to happen.
@Jermolene The issue I noticed is that in the rendered macro content, there are three closing </$set> tags showing up just below it now, which tells me wiki-text used by the plugin is being interpreted differently. So I don't think this is a screen updating issue but I could be wrong. This was tested in an empty prerelease file with only the plugin installed - in a tiddler where only the main macro (or in this case, transclude widget) needed to run the plugin is called. I also found that some widths no longer seem to be right on some of the divs created by the macro, but most of the core functionality of the plugin seems to still work more or less.
Because of all that, I believe there is something wrong with the way the wikitext provided by the dropboard plugin is being parsed in the new version. If that is expected based on the changes to TW, that's fine. But I think the goal has been to make it as backward compatible as possible, which is why I've asked about this here.
Here are some additional notes:
The way the plugin is setup, each board is rendered with the wiki-text: <$transclude tiddler=""$:/plugins/reidgould/dpbd/templates/view/Board"" mode=""inline"" />
In that tiddler that is rendered ($:/plugins/reidgould/dpbd/templates/view/Board), there's a lot of wiki-text content, including a lot of set widgets, so the issue is probably coming from there. I should have some time this weekend to take a deeper look into what's going on, but I may be limited in what I can do to determine why it is behaving differently between the the previous stable TW version and the 5.2 prerelease.
If you have something specific in mind you think I should be looking for, that would be helpful.
Anyway I hope this helps in some way.",2021-09-02T12:26:34Z,3,,(II) Unrelated Repository
440,https://github.com/Jermolene/TiddlyWiki5/discussions/6010,2021-08-30T18:39:36Z,"Hi @jc-ose

In that tiddler that is rendered ($:/plugins/reidgould/dpbd/templates/view/Board), there's a lot of wiki-text content, including a lot of set widgets, so the issue is probably coming from there. I should have some time this weekend to take a deeper look into what's going on, but I may be limited in what I can do to determine why it is behaving differently between the the previous stable TW version and the 5.2 prerelease.

That's very helpful, thank you. I can now duplicate the problem – I copied the text of that tiddler to a new tiddler on https://tiddlywiki.com/prerelease, and saw the </$set> </$set> </$set> problem you referred to.",2021-09-07T21:14:27Z,4,,(II) Unrelated Repository
441,https://github.com/Jermolene/TiddlyWiki5/discussions/6010,2021-08-30T18:39:36Z,@Jermolene I don't have the opportunity to test or debug at present. However I am very confident this difference in parsing is arising from #5451 and that the widget parser now also used for macros is not as lenient of syntax errors.,2021-09-10T17:18:02Z,5,,(II) Unrelated Repository
442,https://github.com/Jermolene/TiddlyWiki5/discussions/5676,2021-05-10T04:15:13Z,"IMO the problem is the default search doesn't search in shadow tiddlers.  I think, this should be an issue and not a discussion",2021-05-10T08:48:57Z,1,1.0,(I) Reporting a Bug
443,https://github.com/Jermolene/TiddlyWiki5/discussions/5676,2021-05-10T04:15:13Z,"OK i did file the issue as suggested at #5678 (comment)
I hope this will help now some how
Thanks",2021-05-10T14:58:54Z,2,,(I) Reporting a Bug
444,https://github.com/webpack/webpack/discussions/15362,2022-02-09T17:11:53Z,"Not related to webpack, please open an issue in html-loader",2022-02-09T17:16:26Z,1,1.0,(II) Unrelated Repository
445,https://github.com/webpack/webpack/discussions/15362,2022-02-09T17:11:53Z,"
Not related to webpack, please open an issue in html-loader

@alexander-akait
But obviously any loader that have option values in function type will get this problem I guess?",2022-02-09T17:20:08Z,2,,(II) Unrelated Repository
446,https://github.com/webpack/webpack/discussions/15362,2022-02-09T17:11:53Z,"@alexander-akait
Here is my repo.
You can just npm run dev to check the preview.
And the problem is at webpack.config.ts line 209, I have commented about what the problem is , hope you can get what I am talking about.
repo:
https://github.com/mizok/webpack-inline-loader-sample/
webpack.config.ts:
https://github.com/mizok/webpack-inline-loader-sample/blob/master/webpack.config.ts",2022-02-09T18:29:34Z,3,,(II) Unrelated Repository
447,https://github.com/webpack/webpack/discussions/15334,2022-02-08T07:32:23Z,better ask in Angular Material or Kendo issue tracker..,2022-02-08T07:35:03Z,1,1.0,(II) Unrelated Repository
448,https://github.com/webpack/webpack/discussions/14906,2021-12-05T20:50:35Z,Can you open an issue? I think it is bug,2021-12-05T21:03:42Z,1,1.0,(I) Reporting a Bug
449,https://github.com/webpack/webpack/discussions/14055,2021-08-24T08:00:22Z,"Please open an issue in extract-loader, we can't fix it here",2021-08-24T10:08:23Z,1,1.0,(II) Unrelated Repository
450,https://github.com/webpack/webpack/discussions/13738,2021-07-07T03:40:51Z,"hm, make sense I think, feel free to open an issue",2021-07-12T10:08:19Z,1,1.0,(IV) Clarification Request
451,https://github.com/webpack/webpack/discussions/12250,2020-12-21T17:54:18Z,"Sounds good for improvements, I think this behavior can be default, can you open an issue?",2020-12-21T18:02:54Z,1,1.0,(III) Enhancement
452,https://github.com/mobxjs/mobx/discussions/3285,2022-02-09T15:29:50Z,"I've converted the discussion to an issue: #3286
Let's discussing it there 👍",2022-02-09T15:36:53Z,1,1.0,(IV) Clarification Request
453,https://github.com/mobxjs/mobx/discussions/2760,2021-01-28T18:39:28Z,"If you think you have found a bug, creating an issue is generally better than a discussion. Either way, can you provide runnable reproduction that we can inspect?",2021-01-28T20:03:20Z,1,1.0,(I) Reporting a Bug
454,https://github.com/mobxjs/mobx/discussions/2760,2021-01-28T18:39:28Z,"
…",2021-01-28T20:15:26Z,2,,(I) Reporting a Bug
455,https://github.com/mobxjs/mobx/discussions/2760,2021-01-28T18:39:28Z,"Since mobx 6.0 all functions are auto converted to action (unless you specify otherwise). Action fields were never observable.
Since mobx 6.1 these non-observable fields are not writable to prevent errors where you would assume that changing the value (function) would notify observers.
If the function is already an action, we simply ignore the field, sort of assuming it's already set-up properly... However I agree that may not be an ideal behavior as you end up in a similar situation which we want to prevent by making actions non-writable ... not entirely sure about this...
We are also considering that auto converted functions become both observable and actions... (therefore writable and additionally enumerable)",2021-01-28T20:41:24Z,3,,(I) Reporting a Bug
456,https://github.com/mobxjs/mobx/discussions/2531,2019-08-02T15:32:55Z,"I don't think it's actually possible to access props with a class store or at least I don't know-how. The problem is that the class store doesn't share closure with the component.
What you can do is utilize useAsObservableSource to create an observable variant of props and pass that to a constructed class.


Fairly verbose if you ask me, but I don't think there is some other ""magical"" way. The useLocalStore basically does the same, but it's slightly easier. For a reference...

Frankly, I don't know why is everyone so hyped about class stores 😆",2019-08-02T15:33:02Z,1,,(IV) Clarification Request
457,https://github.com/mobxjs/mobx/discussions/2531,2019-08-02T15:32:55Z,"Because contrary to current popular belief, classes are a fine choice for this.
Maybe something like this?

I'm assuming that the contents of the source reference returned on the first render will be updated every time useAsObservableSource is called? With hooks, you can never tell what the exact semantics are...",2019-08-02T18:10:42Z,2,,(IV) Clarification Request
458,https://github.com/mobxjs/mobx/discussions/2531,2019-08-02T15:32:55Z,"Yea I suppose such hook will work. If you are asking about including such a hook to the library, I am don't think it's a good idea as it's very opinionated. At the moment you have a store that has a different constructor argument, you cannot use that. That can be important in case of dependencies on other stores. Besides, it's just 3 lines of code, no special handling or logic. Anybody who needs that can just copy that.

I'm assuming that the contents of the source reference returned on the first render will be updated every time useAsObservableSource is called? With hooks, you can never tell what the exact semantics are...

You are assuming right. With hooks, you can't tell much, but with MobX it's very important to have a stable reference so it's safe to assume you get that.

Because contrary to current popular belief, classes are a fine choice for this.

Would love to learn why. They are just more verbose in my eyes and require special handling due to decorators. I don't see any real benefit except it's defined ""outside of the component"". But you can as well have a custom hook for each store that utilizes useLocalStore and outcome is pretty much the same except its bit cleaner.",2019-08-02T19:11:11Z,3,,(IV) Clarification Request
459,https://github.com/mobxjs/mobx/discussions/2531,2019-08-02T15:32:55Z,"You can also simply update whats necessary every render:
",2019-08-03T11:17:16Z,4,,(IV) Clarification Request
460,https://github.com/mobxjs/mobx/discussions/2531,2019-08-02T15:32:55Z,"@urugator That sounds easier to you? :) We have MobX here and relying on imperative updates sounds fairly awkward. Besides, such operation is a side effect and as such should be in useEffect. That means it will be delayed. Suddenly, you have one value at component props and outdated value in the class instance.",2019-08-03T11:24:00Z,5,,(IV) Clarification Request
461,https://github.com/mobxjs/mobx/discussions/2531,2019-08-02T15:32:55Z,"@FredyC It works exactly the same as useAsObservableSource:

It's impossible to get ""reactive props"" without imperative side effect (copying props to observables). We can do this because Mobx is synchronous, so once you call the setter (or Object.assign()) everything is up to date.
It is awkward, but no more than using useAsObservableSource or useLocalStore. Principle is really the same - copy props to a local observable and use it instead of props directly.
This is just a lot more transparent and easier to follow imo.
EDIT: note that you can store.setProps(props) similary to passing it to constructor, my point is that you don't need useAsObservableSource as it basically does the same thing, however I think the class preferably shouldn't know anything about props object",2019-08-03T11:42:29Z,6,,(IV) Clarification Request
