,URL,Created,Comment_removeclass,Comment_time,Post_Index,Check_Point,Category
492,https://github.com/quasarframework/quasar/discussions/9373,2021-05-21 20:18:31.000000,"
here will make undefinded
to the solve is to create store without the storeKey in src/store/index.ts

or import the key from ../store in vue template

but the storeKey is automatic generated, I think  we should point it out in the docs",2021-05-22 16:53:19.000000,7,,Not a Bug
493,https://github.com/quasarframework/quasar/discussions/9373,2021-05-21 20:18:31.000000,"@metalsadman
Had the same problem with Quasar 2.0.1 and TS. Fixed by following your advice and doing: import { useStore } from 'src/store'.
Thanks for the help!",2021-07-01 20:37:50.000000,8,,Not a Bug
494,https://github.com/quasarframework/quasar/discussions/9815,2021-06-25 14:59:10.000000,"@bangdragon Please provide more info
Quasar v1 or v2?
If Quasar v1, then

Now you can access via this.getAuth and this.signOut
If you are using Quasar v2, then you will need to go look at Vuex docs and see what has changed because there is no longer ""this"" available with Composition API.
Also, moving this to discussions...",2021-06-25 19:13:39.000000,1,1.0,Non Actionable Topic
495,https://github.com/ReactiveX/rxjs/discussions/6047,2021-02-23 20:08:51.000000,In my opinion I think this is same as #5398 (comment) and it's caller's responsibility to protect mutation.,2021-02-23 20:11:14.000000,1,,Not a Bug
496,https://github.com/ReactiveX/rxjs/discussions/6047,2021-02-23 20:08:51.000000,"
In my opinion I think this is same as #5398 (comment) and it's caller's responsibility to protect mutation.

a) RxJS should be protecting the pushed value to the Behavior Subject to not be changed unless you want side effects through your whole code.  You can see, in my tiny example, how easy is to mess the value and how other functions using getValue can then get side-effected. This would be a big hole in the design of RxJS itself, so I don't really buy the idea this is an expected ""feature"".
b)However, lets believe this is the ""expected"" behavior and any function/method can ""mess"" (sorry I can't find a better word) the value stored in a Subject through reference as the repro case is showing, then RxJS should be sending to all the ""subscriptions"" the change done by reference so they can react accordingly.
Current implementation is not doing a) nor b).",2021-02-23 21:18:17.000000,2,,Not a Bug
497,https://github.com/ReactiveX/rxjs/discussions/6047,2021-02-23 20:08:51.000000,"I am personally not in agreement for both, but probably other team member might have different opinions so I'll leave this as opened. However, at least I do not think this is a known bug to be filed, so moving this as into discussions for further update.",2021-02-23 21:21:49.000000,3,1.0,Not a Bug
498,https://github.com/ReactiveX/rxjs/discussions/6047,2021-02-23 20:08:51.000000,"Then I am open to ideas. However my bet is that right now developers using ""getValue()"" or "".value"" are probably mutating by reference the values stored in the Subjects and scratching their heads when another method returns a ""mutated"" value from the Subject.value.
Do really RxJava or other implementations really return a reference and not a deep copy in getValue()? Just curious.
Not protecting the Subject value from unwanted changes seems illogical from my developer perspective.",2021-02-23 21:33:31.000000,4,,Not a Bug
499,https://github.com/ReactiveX/rxjs/discussions/6047,2021-02-23 20:08:51.000000,"We can't really do this. If you're worried about mutations, you could always use a library like Immer and next those into the subject.
The problem is, we'd have to perform deep copies of objects in order to really protect completely. Deep copying is pretty slow and very inefficient. Also then the expectation is would be doing it everywhere. Like scan, for example.
",2021-02-25 15:31:02.000000,5,,Not a Bug
500,https://github.com/ReactiveX/rxjs/discussions/6069,2021-03-01 17:32:02.000000,This issue is moved to discussions per its category.,2021-03-01 17:34:22.000000,1,1.0,Non Actionable Topic
501,https://github.com/ReactiveX/rxjs/discussions/6069,2021-03-01 17:32:02.000000,"I can see the issue you're coming across. race is the likely choice, but one error kills it right? Add catchError on each inner observable and return EMPTY on them.
Sadly, that doesn't do what you want either because you still don't know if all of them errored; although, you do. If you put finalize() or endWith, you can have that fire when all of them complete. Using scan, you can check if you had a previous value. If not, then they all errored.

Does this do what you want? I haven't tested it, but it sounds like what you want.",2021-03-02 00:46:31.000000,2,,Non Actionable Topic
502,https://github.com/ReactiveX/rxjs/discussions/6288,2021-04-28 18:01:45.000000,"Moved into discussion since this is not a bug.
There were some internal discussions around different assertion suite and what we want to do in the future, but we don't have conclusion yet. After those rx-sandbox have some diverged interfaces along with its DSL definitions compare to built in testscheulder which makes codes are not directly usable. At this point I don't have strong desire to port things over into testscheduler.",2021-04-28 18:17:49.000000,1,1.0,Non Actionable Topic
503,https://github.com/ReactiveX/rxjs/discussions/6317,2021-05-02 09:13:45.000000,"There are multiple factors affecting this. Majorly #5270 / #6295 will be first step to make output more closer to native ecma support, but it won't be complete in single major release.

Also, would it be an idea to remove these implicit conversions in a next version?

This is separate, so far I do not think we'll going to pursue in a short time period of release at least.",2021-05-02 09:18:39.000000,1,,Information storage
504,https://github.com/ReactiveX/rxjs/discussions/6317,2021-05-02 09:13:45.000000,Moved to discussions as issue is being used for core team's backlog.,2021-05-02 09:19:24.000000,2,1.0,Information storage
505,https://github.com/ReactiveX/rxjs/discussions/6461,2021-06-07 18:59:06.000000,Moved to the discussions with specific category.,2021-06-07 19:00:23.000000,1,1.0,Non Actionable Topic
506,https://github.com/ReactiveX/rxjs/discussions/6461,2021-06-07 18:59:06.000000,Does https://rxjs-dev.firebaseapp.com/api/operators/takeLast solve your problem if it is applied on the inner observable?,2021-06-07 19:32:09.000000,2,,Non Actionable Topic
507,https://github.com/ReactiveX/rxjs/discussions/6461,2021-06-07 18:59:06.000000,"this should be similar to the removed inspectTime, but instead of a fixed timeout you want the inner observable to take the decision when to resume.
so something like this:
",2021-06-09 23:02:33.000000,3,,Non Actionable Topic
508,https://github.com/ReactiveX/rxjs/discussions/6572,2021-08-18 19:41:31.000000,"Hi, thanks for the opinions, As pinned #5970 , we use gh issues as core team's tracking backlog & code-side bug report only. For further tracking, I'll moving these into discussions page.",2021-08-18 19:43:31.000000,1,1.0,Others
509,https://github.com/ReactiveX/rxjs/discussions/6572,2021-08-18 19:41:31.000000,"In my mind these are all synonyms, but it just depends on the context or abstraction level I see more fit using one or the other.

returning: This I would say it's the least correct, but the way I see it's being used in the docs is always in-between quotes (e.g. // ""return"" another value) when comparing it to functions which return only one value. I think it can be useful for people who's never seen an Observable to understand what scope this new concept covers.
pushing: This concept is being used when thinking on terms of ""pull vs push"" - You pull values from a Function or an iterator, and you get values pushed from a promise or an observable. This is just another perspective.
emitting: This is probably the concept specific for observables.
nexting: An observable you can call .next(, .error( or .complete(. Nexting is just emiting new values through .next(.

I can see how it might be confusing, but I think each one of them can be used depending on the context you're in. Are you trying to get someone that only has used regular functions into Observables? Then explaining it initially in terms of ""return"" could make sense. Are you explaining it to someone who's played with promises and iterators and is familiar with the pull/push concepts? Then push makes all the sense. Are you abstracting over the Observable itself, then emit is the right word. Are you down to the implementation level? then .next() also works.",2021-08-19 06:31:43.000000,2,,Others
510,https://github.com/reduxjs/redux/discussions/4011,2021-02-06 19:31:08.000000,"Thanks for writing this up!
I get the general gist of what you're saying here. Unfortunately, I've never dealt with SSR usage myself, so it's a topic I don't have any real experience with or suggestions to offer.
I am curious how other React ecosystem state management libs deal with this question, as well as how other similar tools like VueX and NgRx handle this.  Would be interested in seeing comparisons even if the answer is ""Vue and Angular just have very different constraints, so this isn't an issue there"".",2021-02-06 19:44:17.000000,1,,Non Actionable Topic
511,https://github.com/reduxjs/redux/discussions/4011,2021-02-06 19:31:08.000000,"Not a SSR person here, but serious question:
Does this type of SSR code splitting make any sense at all, since stuff like bundle size does not play a role there?
I would imagine that on the server, you probably want to load all reducers at initialization and only do the code splitting/late injection on client side.
True, this would lead to a phase where the reducer would not be injected after initially having been injected and it would increase the size of store contents to be communicated from server to client (since it would contain all initialStates of various to-be-injected reducers). The question is if those cases would pose a realistic problem.",2021-02-06 19:59:03.000000,2,,Non Actionable Topic
512,https://github.com/reduxjs/redux/discussions/4011,2021-02-06 19:31:08.000000,"@phryneas That's a good question that I didn't cover in the original post!
The bloated initialState can indeed be a problem, but you can solve that by removing any state that is the same as the initial reducer state (since that will be recreated on the client anyway when the reducers are created). The problem is that you still need to inject the reducer ahead of time or inside render on the client to avoid hydration mismatches.
Edit to clarify: Hydration mismatches are when the markup created on the server and the client does not match. First render on the client needs to produce exact same result as on the server, so you still can't run injectReducer in a useEffect since that will happen after initial render.",2021-02-06 20:07:25.000000,3,,Non Actionable Topic
513,https://github.com/reduxjs/redux/discussions/4011,2021-02-06 19:31:08.000000,"Maaaybe you could do something crazy like injecting all reducers on the server as per above and (pseudo-code):


I haven't thought this through, but doesn't feel like a great solution even if it did work?",2021-02-06 20:22:45.000000,4,,Non Actionable Topic
514,https://github.com/reduxjs/redux/discussions/4011,2021-02-06 19:31:08.000000,"
Does this type of SSR code splitting make any sense at all, since stuff like bundle size does not play a role there?

Oh, and just to comment on this, with serverless and lambdas code size does matter, but definitely less than on the client and for most apps I don't think including all reducers in the server code would be a problem.
With ducks or RTK slices it's just not reducers though but actions and selectors too since they live in the same file, but still.",2021-02-06 20:28:44.000000,5,,Non Actionable Topic
515,https://github.com/reduxjs/redux/discussions/4011,2021-02-06 19:31:08.000000,"Maybe turn your ""global"" pattern around:
Inject a slice reducer on module load and additionally, register it to a global variable. (Since you want a reducer to be present once you start importing the actions and/or selectors as well I guess?)
That would do it for the client/first SSR.
On the server, just inject all reducers that are already registered to that global reducer collection on every store creation.",2021-02-06 20:33:23.000000,6,,Non Actionable Topic
516,https://github.com/reduxjs/redux/discussions/4011,2021-02-06 19:31:08.000000,"That would be neat and I remember pursuing this avenue a year ago or so, I just remembered why it sadly doesn't work. 😞
The code for the dynamic components is not parsed and executed immediately, it happens inside of render of the parent component. I'm not sure if this applies to all of next/dynamic, loadable-components and react-universal-component but I think so and know it does with some of them.",2021-02-06 20:41:18.000000,7,,Non Actionable Topic
517,https://github.com/reduxjs/redux/discussions/4011,2021-02-06 19:31:08.000000,"Before the client component could actually execute anything imported from the slice module, the whole slice module would need to be parsed though?
Can you give a specific example on how that would not work?",2021-02-06 20:58:28.000000,8,,Non Actionable Topic
518,https://github.com/reduxjs/redux/discussions/4011,2021-02-06 19:31:08.000000,"Yes. I think I misunderstood your comment as registering all reducers to a global registry ahead of creating the store by doing that in the module scope. That wouldn't work because of the above, but registering reducers to an already created global store would still work which on rereading seems like what you meant?
But then I don't quite understand how your suggestion turns the pattern around? You would still need access to the store in the module scope, which would mean making it global on the client? Did you mean it as just a convenient way to inject all reducers on the server and avoiding a manual step for that? Still, registering them to a global variable would happen upon the first render on the server unless you preload the modules to execute that code explicitly ahead of render, which is possible in many frameworks through an extra step.",2021-02-06 21:08:53.000000,9,,Non Actionable Topic
519,https://github.com/reduxjs/redux/discussions/4011,2021-02-06 19:31:08.000000,"I need to think some more about this. My gut feeling is that it could be a possible solution in some or even many cases, but might not be general enough to solve all cases for all frameworks. Maybe not a solution to base an official API surface on, but could be generalizable enough to warrant adding a pattern for in the docs (though if you include scrubbing unused initialState it might get large). Too tired to think it through all the implications right now though so might be wrong both ways. 😄
(On that note, since client side is a lot simpler, adding a pattern for where and how to call injectReducer in the client side case to the docs would be a nice thing!)",2021-02-06 21:17:11.000000,10,,Non Actionable Topic
520,https://github.com/reduxjs/redux/discussions/4011,2021-02-06 19:31:08.000000,"Well, your point was that ""module scope"" is only read once for all invocations for SSR, so injecting on module load is not an option, right?
My point is that ""injecing on module load"" will work just fine for the client. And for the server, you would do ""register on module load in a central place"". And on every subsequent store creation on the server, you can already inject all those ""registered reducers"" into that newly created store.
That way, you would be in that situation of ""server has all reducers, client only the required ones"".
Leaves the ""hydration mismatch"" problem, but I don't necessarily think so: if you follow the ducks pattern and import reducer, selectors and action creators from the same file, you can ensure that the correct reducer will always be injected before a selector is executed.",2021-02-06 21:23:21.000000,11,,Non Actionable Topic
521,https://github.com/reduxjs/redux/discussions/4011,2021-02-06 19:31:08.000000,"
Well, your point was that ""module scope"" is only read once for all invocations for SSR, so injecting on module load is not an option, right?

Yes, for the server this is not possible (technically it could be with isolates or other fancy solutions which isolates each request into it's own scope, but that's complex and can't be an official solution so lets leave that aside).

My point is that ""injecing on module load"" will work just fine for the client. And for the server, you would do ""register on module load in a central place"". And on every subsequent store creation on the server, you can already inject all those ""registered reducers"" into that newly created store.

Unless modules are explicitly not dynamically loaded on the server, or explicitly preloaded ahead of time, that registration wont happen until that particular module has been rendered at least once, leaving the first render of any path broken. Now that I think about this, either of those solutions would pretty much require no code splitting on the server, which would definitely be bad in the serverless case.

Leaves the ""hydration mismatch"" problem, but I don't necessarily think so

This is indeed not a problem in this solution.
Thanks for clarifying, I indeed misunderstood the first time and understood you correctly the second time. 😄",2021-02-06 21:33:15.000000,12,,Non Actionable Topic
522,https://github.com/reduxjs/redux/discussions/4011,2021-02-06 19:31:08.000000,"Since this is more of a discussion than an issue, I'm moving it over here.",2021-02-06 23:05:30.000000,13,1.0,Non Actionable Topic
523,https://github.com/renovatebot/renovate/discussions/10680,2021-07-01 05:37:46.000000,Needs debug logs and should be a discussion instead of an issue.,2021-07-01 06:12:12.000000,1,1.0,Invalid issues
524,https://github.com/renovatebot/renovate/discussions/11657,2021-09-09 02:33:42.000000,"I appreciate you documenting all the things you tried, but there's too much going on in this to be an issue and so I've converted it to a Discussion until something narrower can be done, and a minimal reproduction repo made. The best solution for you would be for Renovate to read and understand Yarns own registry config in .yarnrc.yml, right? (https://yarnpkg.com/configuration/yarnrc#npmPublishRegistry)",2021-09-09 14:37:38.000000,1,1.0,Further discussion
525,https://github.com/renovatebot/renovate/discussions/11657,2021-09-09 02:33:42.000000,"For some reason, with the below settings it worked:

Did it now undoing all the other things I've done before. I don't know if there was some cache or if the other things like having a .npmrc file at repo was somehow conflicting.
Forcing the yarn > 3 constraint also helped with other issues, at other repo node updates was causing artifact erros without it.
Since it is working we can close the discussion.
Thanks a lot for the support!",2021-09-12 03:12:02.000000,2,,Further discussion
526,https://github.com/renovatebot/renovate/discussions/12034,2021-10-05 21:15:47.000000,"@robstoll I've converted this to a discussion. As a first step, please trim your logs just to highlight the parts relevant to this topic.
Also you have confused me right away by linking to org.junit.jupiter:junit-jupiter-engine but then mentioning org.apache.maven:maven-model. Do you mean that it's not detecting any?
The best thing you could do is create a minimal reproduction, which reduces the logs and confusion by focusing on a single dependency.",2021-10-06 05:30:27.000000,1,1.0,Invalid issues
527,https://github.com/renovatebot/renovate/discussions/12603,2021-11-10 17:20:55.000000,"Please put long logs in a <details> and <summary> element. This will hide the logs until somebody clicks on the toggle. 😉
Example
Click me to see logs


Instructions

Copy/paste the Markdown I've put below.
Copy your log, and paste it between the backticks.
Remove/redact private or secret information.

",2021-11-10 17:30:08.000000,1,,Not a Bug
528,https://github.com/renovatebot/renovate/discussions/12603,2021-11-10 17:20:55.000000,"thx, this reads a lot better.",2021-11-10 21:27:49.000000,2,,Not a Bug
529,https://github.com/renovatebot/renovate/discussions/12603,2021-11-10 17:20:55.000000,"Looks like the versioning is not working for you.
You are capturing with your major capture group a value which will not produce a valid semantic version.
Your tags would produce following semantic versions:

As semantic versioning allows only numbers, except an optional leading v and the separating dots, the values can not be compared after generation and are therefore dropped.
If my assumption is correct and your tag pattern is <date>_<build number> and the build number is not reset each day,  you can use following version pattern:

Moving this into a discussion, as it looks like a configuration issue ATM",2021-11-10 22:42:06.000000,3,1.0,Not a Bug
530,https://github.com/renovatebot/renovate/discussions/12603,2021-11-10 17:20:55.000000,"
I tried and it is still failing",2021-11-11 09:45:40.000000,4,,Not a Bug
531,https://github.com/renovatebot/renovate/discussions/12793,2021-11-20 06:15:55.000000,"Hi there,
Help us by making a minimal reproduction repository.
Before we can start work on your issue we first need to know exactly what's causing the current behavior. A minimal reproduction helps us with this.
To get started, please read our guide on creating a minimal reproduction to understand what is needed.
We may close the issue if you (or someone else) have not provided a minimal reproduction within two weeks. If you need more time, or are stuck, please ask for help or more time in a comment.
Good luck,
The Renovate team",2021-11-20 06:59:41.000000,1,,Invalid issues
532,https://github.com/renovatebot/renovate/discussions/12793,2021-11-20 06:15:55.000000,"here is the link of the reproduction repo:
https://github.com/ZetraDev/Temp-NextJS-App
The typescript version is 4.4 (which is not latest) to test renovate",2021-11-20 08:00:26.000000,2,,Invalid issues
533,https://github.com/renovatebot/renovate/discussions/12793,2021-11-20 06:15:55.000000,You're repo is missing the yarn executable.,2021-11-20 08:04:49.000000,3,,Invalid issues
534,https://github.com/renovatebot/renovate/discussions/12793,2021-11-20 06:15:55.000000,what do you mean?,2021-11-20 08:06:30.000000,4,,Invalid issues
535,https://github.com/renovatebot/renovate/discussions/12793,2021-11-20 06:15:55.000000,And the yarnrc. How do you invoke yarn manually?,2021-11-20 08:08:10.000000,5,,Invalid issues
536,https://github.com/renovatebot/renovate/discussions/12793,2021-11-20 06:15:55.000000,yarn cretae next-app,2021-11-20 08:08:40.000000,6,,Invalid issues
537,https://github.com/renovatebot/renovate/discussions/12793,2021-11-20 06:15:55.000000,Normally yarn V2+ will install itself to the .yarn folder. So the Global yarn V1 know to invoke the local yarn V2+.,2021-11-20 08:09:19.000000,7,,Invalid issues
538,https://github.com/renovatebot/renovate/discussions/12793,2021-11-20 06:15:55.000000,"
yarn cretae next-app

Please create a github workflow so we can see the required command to restore deps and build the app.",2021-11-20 08:11:43.000000,8,,Invalid issues
539,https://github.com/renovatebot/renovate/discussions/12793,2021-11-20 06:15:55.000000,yarn install to install deps and yarn build to build the app,2021-11-20 08:13:54.000000,9,,Invalid issues
540,https://github.com/renovatebot/renovate/discussions/12793,2021-11-20 06:15:55.000000,and i have initialized yarn v3 in the repo,2021-11-20 08:23:02.000000,10,,Invalid issues
541,https://github.com/renovatebot/renovate/discussions/12793,2021-11-20 06:15:55.000000,Can you now enable renovate on that repo to see the reproduction,2021-11-20 08:26:47.000000,11,,Invalid issues
542,https://github.com/renovatebot/renovate/discussions/12793,2021-11-20 06:15:55.000000,"I have installed renovate and let it run check, for some reason it actually use yarn v3 to run check",2021-11-20 09:13:25.000000,12,,Invalid issues
543,https://github.com/renovatebot/renovate/discussions/12793,2021-11-20 06:15:55.000000,"I tend to move this to a discussion, as it seems you repo config was wrong if you can't create a reproduction.",2021-11-22 12:59:34.000000,13,1.0,Invalid issues
544,https://github.com/renovatebot/renovate/discussions/12793,2021-11-20 06:15:55.000000,"Hi there,
Help us by making a minimal reproduction repository.
Before we can start work on your issue we first need to know exactly what's causing the current behavior. A minimal reproduction helps us with this.
To get started, please read our guide on creating a minimal reproduction to understand what is needed.
We may close the issue if you (or someone else) have not provided a minimal reproduction within two weeks. If you need more time, or are stuck, please ask for help or more time in a comment.
Good luck,
The Renovate team",2021-11-22 15:25:18.000000,14,,Invalid issues
545,https://github.com/renovatebot/renovate/discussions/13611,2022-01-18 05:48:14.000000,"This not a bug, so I've converted it to a discussion. Please start with a discussion first in future.
It's Renovate's job to update dependencies, and it's doing exactly what it should. If you have intentionally ""behind"" dependencies such as for testing, you can either:

Disable Renovate on those folders altogether, or
Use packageRules + allowedVersions to restrict the ranges allowed to update to
",2022-01-18 07:56:51.000000,1,1.0,Not a Bug
546,https://github.com/renovatebot/renovate/discussions/14359,2022-02-22 10:28:39.000000,Please never raise a bug report to ask a question or if you're unsure. Create a discussion instead. I have transferred this one and deleted the original issue.,2022-02-22 10:33:59.000000,1,1.0,Non Actionable Topic
547,https://github.com/renovatebot/renovate/discussions/14359,2022-02-22 10:28:39.000000,""":rebaseStalePrs"" and ""rebaseWhen"": ""never"" are conflicting settings. Please remove one.",2022-02-22 10:35:15.000000,2,,Non Actionable Topic
548,https://github.com/renovatebot/renovate/discussions/14359,2022-02-22 10:28:39.000000,Potentially the same problem as #13219,2022-02-22 10:51:37.000000,3,,Non Actionable Topic
549,https://github.com/renovatebot/renovate/discussions/14359,2022-02-22 10:28:39.000000,"Hi there,
Help us by making a minimal reproduction repository.
Before we can start work on your issue we first need to know exactly what's causing the current behavior. A minimal reproduction helps us with this.
To get started, please read our guide on creating a minimal reproduction to understand what is needed.
We may close the issue if you (or someone else) have not provided a minimal reproduction within two weeks. If you need more time, or are stuck, please ask for help or more time in a comment.
Good luck,
The Renovate team",2022-02-23 13:37:52.000000,4,,Non Actionable Topic
550,https://github.com/renovatebot/renovate/discussions/14457,2022-02-28 18:12:26.000000,This is not a bug. It's working as intended. Please open a discussion first. Maybe we can allow this as a feature request.,2022-02-28 18:19:32.000000,1,1.0,Not a bug
551,https://github.com/renovatebot/renovate/discussions/14724,2022-03-18 11:38:58.000000,"""prCreation"": ""not-pending"" means ""do not open a PR if any checks are still pending"". ""stabilityDays"": 2 will mean that a branch containing any dependency less than 2 days old will have a pending status check added it by Renovate itself. I'm guessing these two factors are interacting together. If it always says 3 hours for every branch, then that's strange though.
Something else you could do is set internalChecksFilter=strict so that only versions which have passed stabilityDays will be proposed. That way you should never receive a renovate/stability-days pending check.",2022-03-18 12:39:33.000000,1,,Not a Bug
552,https://github.com/renovatebot/renovate/discussions/14724,2022-03-18 11:38:58.000000,"By the way, this was not correct to raise as a bug report and should have been raised as a discussion, so I have converted it now. If you're having trouble knowing which to raise, please just raise only discussions from now on and if something turns out to be a bug, then a bug issue can be raised after that.",2022-03-18 12:41:10.000000,2,1.0,Not a Bug
553,https://github.com/renovatebot/renovate/discussions/9202,2021-03-18 12:35:21.000000,"
I read that renovate is able to scan private repositories.

Renovate can scan private repositories just fine if you're using the GitHub hosted app, see: https://docs.renovatebot.com/install-github-app/
How are you using Renovate bot right now?

I'm moving this to the discussion tab, as it seems more of configuration help problem than a problem with the current docs.",2021-03-18 12:41:49.000000,1,1.0,Non Actionable Topic
554,https://github.com/renovatebot/renovate/discussions/9202,2021-03-18 12:35:21.000000,"You still need hostRules but you can add them to renovate.json instead in JSON format, using encrypted. Here's a similar older question I found: renovatebot/config-help#426
Any PR to improve the documentation on this would be very welcome",2021-03-18 12:58:53.000000,2,,Non Actionable Topic
555,https://github.com/renovatebot/renovate/discussions/9755,2021-04-27 20:02:35.000000,Renovate updated that particular dependency 5 days ago because we apply a stabilityDays=7 setting on this repository. The example you've given isn't valid so I've moved this to a discussion.,2021-04-27 20:07:05.000000,1,1.0,Invalid issues
556,https://github.com/serialport/node-serialport/discussions/2287,2021-06-22 15:54:46.000000,Hi @kennyyork have you tried using the drain method after the write?,2021-06-22 18:23:01.000000,1,,Further discussion
557,https://github.com/serialport/node-serialport/discussions/2287,2021-06-22 15:54:46.000000,"
Hi @kennyyork have you tried using the drain method after the write?

I just tried adding a drain after the initial write and get the same result.

I'm pretty confident my wiring is correct, but if it were not (say I had my TX/RX wires swapped), would I be seeing an error like this?  It seems odd for the underlying fs.write() to not error but also not write any data",2021-06-22 21:13:21.000000,2,,Further discussion
558,https://github.com/serialport/node-serialport/discussions/2287,2021-06-22 15:54:46.000000,It might only do that if it were blocked on the write like the control flow pins was not what the driver wanted or something.,2021-06-22 22:04:40.000000,3,,Further discussion
559,https://github.com/serialport/node-serialport/discussions/2287,2021-06-22 15:54:46.000000,I'm going to convert this to our new discussion system until we confirm some sort of bug.,2021-07-05 11:27:17.000000,4,1.0,Further discussion
560,https://github.com/serverless/serverless/discussions/10005,2021-09-24 13:47:38.000000,"@Matthieu-Tinycoaching this looks as something specific to your setup. Also we don't know how you have functions configured, what are the events there and settings.
As it feels as general support request (not really a bug report - as we do not have reproducible test case provided), I'll move it to discussions",2021-09-24 15:35:31.000000,1,1.0,Invalid issues
561,https://github.com/serverless/serverless/discussions/10005,2021-09-24 13:47:38.000000,"@Matthieu-Tinycoaching this looks as something specific to your setup. Also we don't know how you have functions configured, what are the events there and settings.
As it feels as general support request (not really a bug report - as we do not have reproducible test case provided), I'll move it to discussions",2021-09-24 15:35:31.000000,2,,Invalid issues
562,https://github.com/serverless/serverless/discussions/10012,2021-09-27 08:55:16.000000,"@MincheolC I'm moving it to discussions, as it's most likely some issue in your setup.",2021-09-27 11:35:58.000000,1,1.0,Not a Bug
563,https://github.com/serverless/serverless/discussions/10012,2021-09-27 08:55:16.000000,"@MincheolC I'm moving it to discussions, as it's most likely some issue in your setup.",2021-09-27 11:35:58.000000,2,1.0,Not a Bug
564,https://github.com/serverless/serverless/discussions/10061,2021-10-06 17:26:20.000000,"@dnalborczyk I believe the answer is in this part of an error message:

It appears that relying on provided runtimes is not supported by ARM on AWS side yet
I'm moving it to discussions as it's not a bug in the Framework",2021-10-07 06:51:33.000000,1,1.0,Not a Bug
565,https://github.com/serverless/serverless/discussions/10061,2021-10-06 17:26:20.000000,"Hey @dnalborczyk - I believe it might be the same problem as with Insights extension layer https://twitter.com/StephenBawks/status/1445493821861609476
Looks like not everything is working fine on AWS side when it comes to ARM support",2021-10-07 07:22:01.000000,2,,Not a Bug
566,https://github.com/serverless/serverless/discussions/10061,2021-10-06 17:26:20.000000,"after a bit more digging I found the problem! as the error message mentions Runtime provided does not support the following architectures [arm64], arm64 is only supported with provided.al2 (the Custom Runtime on Amazon Linux 2)
https://docs.aws.amazon.com/lambda/latest/dg/foundation-arch.html

Runtimes that use the Amazon Linux operating system, such as Go 1.x, do not support the arm64 architecture. To use arm64 architecture, you can run Go with the provided.al2 runtime.

this should probably be mentioned in the docs?",2021-10-13 00:09:07.000000,3,,Not a Bug
567,https://github.com/serverless/serverless/discussions/10085,2021-10-12 11:35:34.000000,"@albasyir you're using some software that modifies the Framework code, and modified version in given form cannot work.
Please solve the issue with your setup.
I'm moving it to discussions, as it's not a problem with a Framwork itself",2021-10-12 11:41:49.000000,1,1.0,Not a Bug
568,https://github.com/serverless/serverless/discussions/10089,2021-10-13 09:38:26.000000,"@alepru ECONNRESET error signal problems with network connection, we're planning to improve reporting of that (see #7733) so the message is more meaningful.
I'm moving to discussions, as it doesn't report the issue with Framework itself",2021-10-13 09:41:10.000000,1,1.0,Not a Bug
569,https://github.com/serverless/serverless/discussions/10136,2021-10-22 14:50:52.000000,"Hello, are you using any cognitoUserPool event triggers for functions in your service? If not, then it seems like an issue with raw CloudFormation from Resources section and if that's the case, let's move this to a discussion as it's most likely not a bug in the Framework but misconfiguration in Resources section.",2021-10-22 14:56:58.000000,1,1.0,Not a bug
570,https://github.com/serverless/serverless/discussions/10136,2021-10-22 14:50:52.000000,"
Hello, are you using any cognitoUserPool event triggers for functions in your service? If not, then it seems like an issue with raw CloudFormation from Resources section and if that's the case, let's move this to a discussion as it's most likely not a bug in the Framework but misconfiguration in Resources section.

This is just raw creation of cognito user pool. No event triggers functions. I was under the impression that once we do an sls remove the Domain should be automatically removed along with it, right?",2021-10-22 15:28:27.000000,2,,Not a bug
571,https://github.com/serverless/serverless/discussions/10136,2021-10-22 14:50:52.000000,"My understanding is that it should be the case, but I'm not fully sure how CloudFormation provisions these resources. I'm moving it to dicussions as it's purely about CloudFormation logic and not a bug in Framework itself.",2021-10-22 15:39:21.000000,3,,Not a bug
572,https://github.com/serverless/serverless/discussions/10249,2021-11-16 13:29:00.000000,"@lastdoctor this doesn't look as issue in Frarmework, but problem with your setup. I'm moving it to discussions",2021-11-16 14:35:49.000000,1,1.0,Not a Bug
573,https://github.com/serverless/serverless/discussions/10358,2021-12-13 20:02:55.000000,"I'm moving it to discussion as it's a Q & A query and not real bug report.
Note, you're using not supported configuration options, and this is indicated to you in warnings.
I suggest to first clear all the warnings you see, and then seek the right solution",2021-12-14 12:20:11.000000,1,1.0,Non Actionable Topic
574,https://github.com/serverless/serverless/discussions/10358,2021-12-13 20:02:55.000000,"Hi medikoo,
This code :
sign_lambda:
handler: lambdas.lambda_write_two_s3.lambda_write_two_s3_sign
timeout: 900
DependsOn:
- CodeSigningConfig
role: CreateAthenaExecutionRole
CodeSigningConfigArn: !Ref CodeSigningConfig
logSubscription: false
environment:
PYTHONPATH: ""lib""
I just add here to say that if you try to sign lambda by adding this :

the setting as no effect and the lambda is not sign",2021-12-21 14:17:14.000000,2,,Non Actionable Topic
575,https://github.com/serverless/serverless/discussions/10358,2021-12-13 20:02:55.000000,"Hi medikoo,
do you know why this attribute
CodeSigningConfigArn: !Ref CodeSigningConfig --> valid arn of Code Signing Config
when putting on the lambda sectaion don't make the lambda sign?
Regards,
yaron",2022-01-09 18:52:18.000000,3,,Non Actionable Topic
